name,street_address,city,postcode,phone_number,job,recency,history,used_discount,used_bogo,zip_code,is_referral,channel,offer,score
Stephen Duffy,33698 Phillips View Suite 990,Kellyshire,60818,249-747-3378x961,Private music teacher,4,95.6,0,1,Rural,1,Web,Buy One Get One,0.819677099952116
Kathryn Christensen,722 Brooks Cape,Reyesfort,23489,+1-854-184-8895x4710,Information officer,5,163.64,0,1,Surburban,1,Phone,Discount,0.6671720659341644
John Casey,71307 Timothy Via,New Jadeshire,4558,739-831-8586x986,Data processing manager,12,221.76,1,0,Surburban,0,Multichannel,Discount,0.9099064958717801
Dana Allen,67606 Annette Drive Apt. 111,Port Katherineborough,60031,1657099790,Chief Operating Officer,4,81.72,0,1,Surburban,1,Web,No Offer,0.5889356375877917
Jason Harris,112 Tamara Circle Suite 160,Lorifort,59820,814-220-0552,"Librarian, academic",5,247.82,1,0,Urban,0,Phone,Discount,0.7951484082547149
Jessica Flynn,21103 Suarez Ramp,Timothyfort,1570,(863)523-2130x6787,"Scientist, water quality",6,100.54,1,0,Surburban,0,Web,Buy One Get One,0.180894465487464
Justin Mcdaniel,0926 Carr Street,Heatherburgh,46355,001-178-075-1120,"Engineer, water",1,85.03,0,1,Rural,1,Web,No Offer,1.8186364541505204
Craig Shepherd,838 Green Drives,Port Kariside,39120,609-339-4966x571,Planning and development surveyor,1,522.42,1,0,Rural,1,Multichannel,No Offer,0.7465362412026306
Travis Williams,14041 Sims Cape Apt. 646,New Tonya,84025,8222069484,Dietitian,2,258.64,0,1,Surburban,0,Web,Buy One Get One,1.6632391338148058
Kristina Kirk,9383 Knight Courts Suite 631,Jamesview,10235,543-832-7570,Lexicographer,3,521.06,0,1,Surburban,1,Phone,Discount,1.1260980934836202
Richard Whitaker,3194 Burch Mountains,Hansonville,99743,9324155549,Social worker,9,85.14,1,0,Rural,1,Phone,Buy One Get One,1.1735989291387838
Catherine Kim,035 Heather Burgs,Conleyside,33243,+1-550-699-1961,"Psychotherapist, child",8,304.48,0,1,Surburban,1,Phone,No Offer,0.002479820383766373
Laura King,40589 Rita Tunnel,Jeffreyville,17237,+1-154-831-2813x178,Forest/woodland manager,1,94.1,0,1,Surburban,1,Web,Discount,0.8072741187334145
David Lane,869 Stein Forest,Port Beverly,90487,359.771.6027,Pension scheme manager,10,73.78,1,0,Urban,0,Phone,Discount,0.6028105046977805
Daniel Gomez,120 Kim Crescent Apt. 480,Rollinsborough,71191,(386)490-3602x466,"Scientist, water quality",3,130.38,1,0,Surburban,1,Web,Buy One Get One,0.7444524278049092
Kelly Dickerson,886 Johnson Neck,Monicashire,21146,382.230.5837,Fine artist,2,29.99,1,0,Surburban,0,Phone,Buy One Get One,0.6291204940699537
Riley Roman,7910 Daniel Shores,New Annaton,75592,(066)499-6528x0466,"Administrator, local government",6,34.67,1,0,Urban,1,Phone,No Offer,0.98195120361872
Jennifer Garza,160 King Motorway Apt. 972,West Aliciaville,90282,001-328-768-4467x0283,Planning and development surveyor,10,107.89,0,1,Surburban,0,Web,No Offer,1.3043734205814823
Aaron Richards,590 Pamela Ford,Meganhaven,72531,001-568-023-1425x568,Advertising account executive,3,39.14,0,1,Urban,1,Web,No Offer,0.5837120881429207
Wendy Hart,858 Samantha Circles,South Paigeton,8395,001-989-002-2837x774,Clinical research associate,7,155.01,0,1,Surburban,0,Phone,Discount,0.1974889121551984
Mary Harris,48231 Belinda Street,Joshuaview,14945,263-869-7901x19289,Physiotherapist,10,29.99,1,0,Urban,1,Phone,Discount,1.6452501172025749
Julia Orr,0324 Timothy Squares Apt. 640,Bakerborough,96274,630.534.8043,Fast food restaurant manager,11,30.29,1,0,Urban,0,Web,No Offer,1.2325533322975557
Brian Carter,53341 Hudson Drive Suite 088,Wilsonbury,3483,045-653-9142x5705,Sports administrator,6,429.65,0,1,Urban,0,Multichannel,Discount,1.4726865284811197
Andrew Lopez,8856 Benjamin Streets,West Michaelbury,70039,001-270-204-2192x71816,"Librarian, academic",6,40.24,1,0,Surburban,1,Phone,Discount,0.5572116469569511
Kyle Harris,0583 Holly Drives,Davidborough,20573,180-423-2864x9535,Editorial assistant,5,167.39,1,0,Surburban,0,Web,Discount,0.8794263225073919
Tiffany Calhoun,971 Jennifer Viaduct Apt. 426,East Kevin,64437,(379)748-9066,Veterinary surgeon,11,308.21,1,0,Urban,0,Phone,Buy One Get One,1.1017126743022505
Sarah Jones,21989 Timothy Lane Suite 930,Curtisfort,26042,038-009-2423,Naval architect,1,365.41,0,1,Urban,1,Phone,Discount,0.933177468860364
Tanya Hammond,809 Elizabeth Isle,New Cassandrafurt,9043,178.368.5433x616,Estate agent,2,29.99,0,1,Surburban,0,Phone,No Offer,1.204862489582238
Margaret Diaz,51001 Lopez River,Jonathanburgh,64943,369-066-6456x205,Special effects artist,3,231.44,1,0,Urban,0,Web,No Offer,1.7224052055991277
John Phillips,8094 Joseph Summit Apt. 207,Joannside,17682,001-230-716-9328x6606,"Chemist, analytical",2,592.98,1,1,Surburban,1,Phone,Buy One Get One,0.6014409947556723
Brandon Brown,82653 Tiffany Mountain Apt. 392,North Christopherfort,90077,001-024-413-9057x8501,Government social research officer,3,32.4,0,1,Urban,1,Web,Discount,1.4138146073920974
Jennifer Anderson,948 Jones Light,East Reginachester,33410,001-550-609-1728x755,Optometrist,7,342.42,0,1,Urban,0,Web,No Offer,1.4521204406718828
Stephen Henry,7841 Brown Well,West Grace,6499,(239)341-7121,Petroleum engineer,4,60.65,1,0,Urban,0,Phone,No Offer,1.1578531358884918
Sharon Evans,86005 Woods Plains Suite 425,Port Breanna,89161,001-639-086-9016x1399,Accommodation manager,8,256.89,0,1,Surburban,0,Web,Buy One Get One,1.1842187234172137
Ashley Snyder,57094 Ashley Mount Apt. 760,Smithmouth,44761,497.098.4185,Ophthalmologist,1,29.99,1,0,Urban,0,Phone,Buy One Get One,0.8224180615265256
Michael Acevedo,29478 Lynch Stravenue,Sarahburgh,49943,001-982-151-8034x1586,Television floor manager,10,29.99,0,1,Urban,0,Web,Discount,2.786380236063543
Philip Lowery,64623 Robert Isle Suite 835,Jonathantown,62203,+1-956-834-8192x263,"Doctor, hospital",9,69.41,0,1,Urban,0,Phone,No Offer,1.2232567405195511
Xavier Williams,04834 Sean Grove,Armstrongtown,13519,001-786-939-4811x08490,Television production assistant,3,68.07,0,1,Urban,0,Phone,Discount,1.802282655577596
John Howard,2619 Martinez Burgs,Ginaborough,25241,777.343.5023x294,Food technologist,10,66.3,1,0,Urban,1,Web,Buy One Get One,1.2085468163939288
Daniel Hamilton,3616 Montgomery Port Apt. 155,East Catherinechester,85408,+1-129-550-3591x0233,Building surveyor,9,29.99,0,1,Rural,1,Web,Buy One Get One,0.6222706941417429
Mark Gutierrez,3807 Paul Park,Branchhaven,34352,001-184-936-8578x3616,"Engineer, agricultural",8,29.99,1,0,Surburban,0,Web,No Offer,0.9234588105878814
Olivia Nguyen,365 Mason Fork,Frankburgh,64691,001-317-858-2526x37270,Armed forces operational officer,10,209.68,1,1,Urban,0,Multichannel,Buy One Get One,0.8240909763765932
Gabriela Warren,110 Brandon Extension,New Charlesborough,79079,001-824-684-7246x1392,Medical illustrator,4,214.78,0,1,Urban,1,Phone,No Offer,0.5528006095737739
James George,252 Gilbert Glen Apt. 605,Nathanielborough,12825,2672818933,"Surveyor, building control",1,138.27,1,0,Urban,0,Phone,Buy One Get One,0.6103341945458549
Kristy Vazquez,274 Perry Trace,Charlesport,52788,146.051.8033x703,Barrister's clerk,3,80.6,1,0,Urban,1,Web,Discount,1.56997942053947
Ronnie Pope,92086 Smith Dam,Port Thomasmouth,93397,(355)949-8257x0937,Aid worker,8,29.99,1,0,Urban,0,Web,Discount,0.6380486264542568
Nicholas Rogers,36416 Courtney Run Apt. 938,Jillmouth,6181,+1-564-074-5394,Chief of Staff,5,83.27,1,0,Urban,0,Web,Discount,0.9750269219183656
Jimmy Ramsey,138 Graves Skyway,Ashleyburgh,14809,(657)180-6143,Futures trader,10,146.4,1,0,Surburban,0,Phone,Buy One Get One,1.3595798469343143
Kelly Mcclain,011 Cook Plains Apt. 426,New Seth,47349,(820)091-6790,Retail merchandiser,6,252.76,0,1,Surburban,1,Phone,No Offer,0.9881896208362788
Susan Carpenter,74750 Harvey Tunnel Apt. 567,Reedhaven,9800,001-718-953-2694x9189,Stage manager,3,316.54,0,1,Surburban,0,Web,Discount,0.4871907958739643
Lorraine Peters,6883 Yoder Valley,Lake Joshuaborough,10101,247-362-3852,Bookseller,9,29.99,1,0,Surburban,0,Phone,Buy One Get One,1.0369921403847293
Dustin Mack,57390 Edward Corner Suite 912,Port Alexisside,64043,+1-036-314-9155x5024,Telecommunications researcher,5,29.99,0,1,Surburban,1,Web,Discount,1.2248655956156744
Leslie Williams,09803 Obrien Park Suite 033,East Chadhaven,791,721.693.0962x56510,Veterinary surgeon,10,228.73,1,0,Surburban,0,Phone,Buy One Get One,0.9039892483905516
Michael Reynolds,766 Medina Fields,Lake Mercedes,35157,001-993-984-0163x8880,Passenger transport manager,7,94.78,0,1,Urban,1,Phone,No Offer,0.5414001028217792
Amy Mcclain DDS,1092 Benjamin Drives Suite 195,East Alicia,49150,238.505.8993x13153,"Geologist, engineering",10,29.99,0,1,Rural,0,Phone,Buy One Get One,1.0924742626084645
Crystal Clark,882 Paul Creek,Rebeccafurt,33088,+1-782-272-6571,Magazine journalist,6,98.14,0,1,Surburban,0,Web,No Offer,1.0808774600244844
Christopher Brown,21279 Simpson Heights Apt. 464,Lake Kristinamouth,51500,+1-303-792-9306x95168,Chief Technology Officer,2,75.84,0,1,Urban,0,Phone,No Offer,0.8347813529357826
Michael Moon,94452 Molly Manor Apt. 438,Walshmouth,65479,(436)508-4844x3892,"Engineer, materials",2,29.99,1,0,Urban,0,Phone,Discount,0.7209118337316449
Ryan Odom,417 Barbara Alley,Lake Brittneyland,13504,001-726-665-4692x037,Architect,10,152.29,0,1,Rural,0,Web,Discount,1.1162633824881156
April Jones,6748 Frank Squares Apt. 770,East Kaitlynland,19695,(992)728-5461x832,"Nurse, learning disability",2,212.74,1,0,Rural,1,Multichannel,Discount,1.5930494129487809
Brian Jones,92549 Michelle Avenue Suite 268,North Michaelchester,23556,(180)853-9780,"Nurse, learning disability",10,636.68,1,0,Urban,1,Phone,No Offer,0.9845344980690348
Thomas Davis,43423 Sullivan Streets,Grantburgh,68746,(765)657-3689x5147,"Embryologist, clinical",12,126.27,0,1,Surburban,1,Web,Buy One Get One,1.4354110645227798
Marvin Walsh,197 Anthony Mission,North Nancy,64758,748.919.9325x3760,"Conservation officer, historic buildings",8,164.79,1,0,Rural,1,Phone,No Offer,1.5631876858556206
James Mata,957 Jenkins Valley,Millerville,78094,001-644-151-5132x629,"Designer, graphic",1,350.72,1,1,Surburban,0,Phone,Buy One Get One,0.3446973698156981
Gregory Lin,30982 Mason Square,Kimmouth,56020,988-856-2445x180,Camera operator,10,95.64,1,0,Surburban,0,Phone,Discount,1.4546060535929743
Jacqueline Craig,25260 Morris Plaza Apt. 018,Port Mariamouth,16874,(470)762-5181x335,Building control surveyor,2,298.69,0,1,Rural,0,Web,Discount,1.827918874860024
Amy Nelson,4707 Powers Loop Apt. 227,West Jason,73265,001-693-744-1357x02475,Estate agent,5,409.09,0,1,Urban,0,Multichannel,No Offer,0.9728849564787722
Joseph Russell,6521 Lisa Trail Apt. 723,Port Michael,91771,+1-241-089-7862x06010,"Surveyor, mining",1,963.27,0,1,Surburban,1,Multichannel,No Offer,0.7628010868090915
Heidi Martin,268 Margaret Common Apt. 454,Mcleanfort,75552,(472)596-8279,Quality manager,10,29.99,1,0,Surburban,1,Web,Buy One Get One,1.1684457588874486
Sandra Brown,731 Kevin Trail Apt. 107,Christopherview,12869,076-348-0486,Advertising copywriter,3,556.49,1,1,Surburban,1,Multichannel,No Offer,0.8919333047485641
Mary Cox,707 Barber Plaza,East Janet,53488,+1-581-564-6608x7174,Orthoptist,11,520.72,0,1,Surburban,1,Multichannel,Buy One Get One,1.8921707012051137
Michael Lewis,774 Donald Shores,Gutierrezland,72524,968.291.7182,Horticultural therapist,2,112.48,1,0,Urban,0,Web,Discount,0.3397479868088965
James Jones,6436 Chris Village Suite 739,Justinfurt,47281,001-940-529-3337,"Editor, magazine features",1,359.86,1,0,Urban,0,Web,Buy One Get One,0.9175907082880236
Jose Ortiz,43226 Marks Turnpike,New Andrew,68086,(177)341-5684x005,"Scientist, audiological",4,29.99,1,0,Surburban,1,Phone,Buy One Get One,1.2578372147174144
Mary Johnson,2976 Best Rapid Apt. 146,Wadechester,59043,(472)666-7213x2320,Careers adviser,9,29.99,0,1,Urban,0,Web,Discount,0.4905592364822551
Emily Ritter,9010 Taylor Knoll Suite 634,Lake Gabrielchester,49709,784-645-2542x086,Public relations officer,10,29.99,1,0,Surburban,0,Phone,No Offer,1.0454220775187737
Kristin Howell,15067 Douglas Cove Apt. 666,Laurenton,55795,615-033-0623x5786,Site engineer,10,347.37,1,0,Urban,0,Web,Buy One Get One,1.5624999825723802
Lisa Miller,685 Freeman Turnpike Suite 197,New Vanessaburgh,32597,+1-277-463-9400x95661,Clinical biochemist,1,204.09,1,0,Surburban,0,Web,Discount,2.051034130444652
Sharon Bryant,631 Velasquez Glen,Emilybury,46809,001-868-186-7282x109,Science writer,5,146.94,1,0,Surburban,1,Phone,No Offer,1.4921599004721566
Cynthia King,845 Dunn Flats,East Kimberlymouth,30579,(550)937-1444,Press sub,10,187.56,1,0,Rural,0,Phone,Buy One Get One,2.095805842840861
Michael Hensley,25202 Vargas Loop,Latoyaside,72214,114.975.7195x1985,Barista,3,152.96,0,1,Rural,1,Phone,Discount,0.7856378150604593
Sharon Gay,261 Medina Union Suite 523,Lisaberg,26262,796.789.6580,"Investment banker, operational",6,330.39,1,0,Rural,0,Web,Buy One Get One,0.9672869097400324
Julie Anderson,91503 Hernandez Turnpike Apt. 770,Heatherhaven,46036,(847)148-5588x0222,Multimedia programmer,1,198.8,0,1,Urban,1,Phone,No Offer,0.5349037544913058
James Wiley,611 Jeff Wells Suite 920,New Marie,4616,318-880-7516x63260,Learning mentor,1,273.56,0,1,Urban,0,Phone,Buy One Get One,1.4751064534224119
Andrea Jones,564 Eric Grove Apt. 088,Longview,22800,(452)940-0336x097,Advertising account executive,9,29.99,0,1,Surburban,1,Web,Buy One Get One,0.7604148726969345
Megan Pena,683 Michael Cove Suite 900,Gregoryshire,89640,153-130-2550x751,Financial planner,6,61.29,1,0,Urban,0,Phone,No Offer,0.9116214254009232
Jennifer Baker,45378 Keller Spurs,West Carrie,59086,605-722-6227,"Optician, dispensing",10,29.99,0,1,Urban,0,Web,Buy One Get One,0.7019853626741606
Eileen Vang,3905 Christopher Lane Suite 138,Port David,87872,+1-891-081-1807,Management consultant,1,287.08,0,1,Surburban,1,Web,Discount,0.5883328223805199
Erica Wilson,00523 Valdez Meadows Apt. 659,West Erica,87956,231.904.3673x5678,Tax adviser,10,52.66,0,1,Surburban,1,Web,Buy One Get One,1.6262721054105551
Patricia Wall,38140 Gina Street,North Juanshire,35102,001-269-439-5746,Operational researcher,5,29.99,1,0,Urban,1,Web,Buy One Get One,0.2878746969920053
Kathleen Erickson,89076 Bradley Stream,Bartonside,16770,172-637-9506x7938,"Engineer, electronics",2,113.39,1,0,Surburban,0,Web,Buy One Get One,1.2058544836581104
Chad King,33398 Nathan Underpass,New Virginia,23466,+1-401-892-3047x290,Recruitment consultant,1,234.51,1,0,Surburban,0,Phone,Buy One Get One,1.4089446132634211
Alexis Tran,0676 Anderson Hollow Apt. 209,Rodriguezville,11622,+1-450-024-4394x2344,Radio producer,5,35.24,1,0,Surburban,0,Phone,Buy One Get One,0.9014495994728668
Alexander Myers,69024 Steven Oval Apt. 850,Lake Timothytown,99010,+1-115-230-9675x568,"Designer, furniture",8,29.99,0,1,Urban,0,Web,No Offer,1.3255464407976127
Paige Russo,60465 Nicholas Point,West Shelleytown,77919,+1-920-309-0869x8808,"Scientist, research (life sciences)",10,104.7,0,1,Urban,0,Phone,No Offer,0.980244840181764
Hector Parker,6668 Patricia Turnpike Apt. 100,Marytown,62739,9777464819,Set designer,7,323.74,0,1,Rural,0,Web,Discount,1.2642222310792672
Sarah Myers,46179 Bonnie Prairie,Murrayport,46314,001-514-677-5565x17081,"Engineer, site",5,326.96,0,1,Urban,0,Phone,Buy One Get One,0.6648046991936429
Bradley Nguyen,24354 George Mews,Williamsport,44492,204.460.3407,Lobbyist,3,589.12,1,0,Rural,1,Web,No Offer,1.0382252454240049
Mark Bryant,055 Gallagher Fords Suite 140,Jesseview,49413,+1-117-667-3383x24029,Public affairs consultant,7,73.87,0,1,Urban,1,Phone,No Offer,1.3858098630022688
Stanley Rogers,153 Thompson Lake,Johnsonmouth,79992,(517)506-0445x207,Environmental education officer,9,304.69,0,1,Urban,0,Web,Discount,1.421973078925471
Sierra Tate,0885 Walker Ridge,South Robynport,37022,+1-868-617-4742x6965,"Production assistant, radio",10,137.83,1,0,Urban,1,Web,Discount,0.9315615141977768
Carol Lee,415 Moyer Creek Suite 429,Port Carol,16393,727.823.6396,Occupational hygienist,7,29.99,0,1,Rural,1,Web,Buy One Get One,1.5019773183906378
Michael Stein,29315 Jenkins Parkway,Blankenshipfurt,34452,001-208-772-1520,Contracting civil engineer,4,29.99,0,1,Urban,0,Phone,Buy One Get One,0.6369103081310195
Curtis Smith,48887 Paul Mountain,Brandonville,60654,001-370-930-9934x1595,Technical sales engineer,7,50.95,0,1,Urban,1,Phone,Buy One Get One,2.3667834030648187
Ashley Morris,42463 Lewis Plains Apt. 917,Fitzgeraldview,84619,+1-358-853-8872x119,Media buyer,9,184.6,0,1,Urban,1,Web,No Offer,0.5627461463201147
Elizabeth Gardner,0824 Jones Parkways,Laurentown,28187,001-992-144-3131x309,Advertising account planner,1,201.28,0,1,Surburban,1,Web,Discount,0.5590326842663771
Gregory Schmidt,48649 Marvin Locks Apt. 996,Ariasview,43072,001-543-030-7637x52047,"Surveyor, minerals",12,149.17,0,1,Urban,1,Web,No Offer,1.0015719681549653
Brent Kemp,6169 Krista Lock,West Emilytown,50867,867-461-6412,Glass blower/designer,4,224.6,1,0,Rural,1,Web,Discount,1.9763157774123248
Steven Drake,9569 Lisa Village,Whitebury,18021,+1-128-911-1470,Warden/ranger,12,133.7,0,1,Urban,1,Web,Discount,1.9214190481848965
Justin Poole,606 Jackson Lake Suite 162,Port Paul,80556,594-351-7415x0362,Ceramics designer,3,130.6,0,1,Surburban,1,Phone,No Offer,0.6190187972607661
Jessica Oliver,5226 Nelson Shore,Heatherport,32175,001-419-610-4100x4796,"Doctor, hospital",12,89.21,0,1,Surburban,0,Web,No Offer,1.4157579062815966
Robert Phelps,471 Jacqueline Turnpike,East Nancyhaven,30380,324-273-2406x506,Retail banker,7,49.3,1,0,Surburban,0,Web,No Offer,1.0457855302866028
Steven Kelly,0555 Sanders Parks Apt. 881,Elizabethville,65206,+1-458-487-5473x05729,"Accountant, chartered management",2,203.95,1,0,Urban,1,Phone,Discount,1.7845517550816306
Jason Ballard,891 Smith Ports Suite 029,Lisafort,54475,(689)846-9984x48991,Police officer,10,48.5,0,1,Urban,0,Phone,Buy One Get One,2.4484698118186508
Angela Sparks,1189 Veronica Parkways,Adamton,60513,+1-735-973-6918,Race relations officer,10,57.05,0,1,Surburban,1,Phone,No Offer,0.8661825629734735
Kenneth Williams,71488 Nancy Rapids Apt. 681,East Jacqueline,74729,+1-870-227-9747,Speech and language therapist,8,29.99,0,1,Surburban,1,Web,No Offer,1.6246213387654298
Joshua Davis,0072 Stanley Causeway Suite 844,West James,5560,766.261.2233x64920,Photographer,11,302.25,1,1,Rural,0,Multichannel,No Offer,2.261165753402933
Peter Marsh,3992 Yates Land Suite 848,Dennischester,81452,960.999.9160x26600,Tourist information centre manager,4,521.96,0,1,Rural,1,Multichannel,Buy One Get One,0.4982507441270674
Wesley Yu,6670 Rosales Extensions Apt. 492,Colemantown,12619,644.961.6704,Clothing/textile technologist,10,29.99,0,1,Urban,1,Web,Buy One Get One,1.3315868778997006
James Cruz,7931 Fields Way Suite 884,Savageborough,26646,518-530-4701x81227,"Engineer, technical sales",3,279.83,0,1,Surburban,1,Phone,No Offer,1.4332395855673776
Willie Kim,440 Robert Shores Suite 242,East Edwinmouth,90280,001-551-888-4023,Music therapist,8,63.08,1,0,Rural,0,Web,Discount,2.047550389704893
Selena Reilly,91137 Christina Brooks,Michaelburgh,52288,+1-482-040-3340x34673,Site engineer,3,274.35,1,1,Surburban,1,Web,No Offer,0.7563760842138465
Ruth Reyes,698 Kyle Forest,Torresstad,65365,737.514.9626x3665,Environmental consultant,4,62.87,1,0,Urban,1,Web,Discount,0.6588886535911547
Timothy Ortega,4212 Kyle Haven,Lambburgh,80331,6515505397,Ergonomist,5,108.18,0,1,Surburban,0,Phone,Buy One Get One,0.7801301013371906
Dawn Mcintosh,6051 Underwood Overpass,Xavierport,93529,+1-691-532-6748x3423,Contractor,3,582.14,0,1,Urban,1,Phone,Buy One Get One,1.3575777687432165
Pamela Lewis,318 Antonio Groves Apt. 135,Vangside,49373,4621690481,Neurosurgeon,5,349.59,1,1,Surburban,0,Phone,Discount,2.151558024350762
Doris Fry,24651 Charles Burg,Curtisland,89897,(399)209-0138x080,Cabin crew,2,417.35,0,1,Surburban,0,Web,No Offer,1.760861005054056
James Lucero,2603 Mack Grove Apt. 956,Matthewfort,95190,2564439246,Further education lecturer,6,175.79,1,0,Urban,1,Web,No Offer,0.9010169948354619
Darryl Gilbert,6045 Patrick Parkways,Muellershire,55190,001-856-102-8407x354,Warden/ranger,3,415.29,1,0,Urban,0,Multichannel,Buy One Get One,1.1006359278103766
Adam Salazar,998 Melanie Mission Suite 254,Thomasbury,59998,(171)477-0135,Computer games developer,8,609.32,1,1,Surburban,1,Web,Buy One Get One,0.8759490477841605
Ryan Ortega,5812 Joe Canyon,East David,48243,001-311-651-8594x328,"Geneticist, molecular",11,85.04,1,0,Rural,1,Web,No Offer,0.6468888228196392
Paige Cole,4808 Mckenzie Knoll,South Amy,82745,747-741-4716x1315,Financial adviser,9,321.9,1,1,Rural,0,Web,Buy One Get One,1.5695019468749667
Cameron Hays,951 Sydney Motorway,Bellview,99546,+1-416-410-7169x3472,"Editor, commissioning",10,29.99,0,1,Urban,0,Phone,No Offer,1.4728507360202088
Amanda Miller,129 Stark Lakes Apt. 352,Matthewchester,43287,(771)119-0641x243,Paramedic,3,405.02,0,1,Surburban,1,Web,No Offer,1.3776649263302023
Tonya Jordan,109 James Mews Suite 093,Karenland,11906,086.819.0896,Hospital pharmacist,12,37.43,0,1,Urban,1,Phone,Buy One Get One,3.2680695199958434
Andrea Roman,588 Rivera Junctions Suite 190,West Chad,7463,001-581-939-9689x5373,Advice worker,7,241.37,0,1,Rural,0,Web,No Offer,2.161106866504056
Amy Clark,817 Cunningham Route Suite 801,Jennifermouth,54539,(701)073-6266x9668,"Editor, commissioning",10,78.86,1,0,Urban,1,Phone,Buy One Get One,1.9069476320305727
Robert Herring,0625 Davis Lakes Suite 931,South Maryport,46764,697-546-9929x058,Chief Operating Officer,5,67.64,0,1,Urban,1,Phone,Discount,1.3149072340349754
Suzanne Oconnor,24787 Dustin Loop Apt. 836,New Dennismouth,20240,001-635-041-5687x732,Sub,1,561.19,0,1,Surburban,1,Phone,No Offer,1.325505435477499
Deanna Parker,13133 Dennis Prairie Suite 002,Robertview,67572,001-686-057-3734,"Lighting technician, broadcasting/film/video",3,142.6,1,0,Surburban,1,Phone,Buy One Get One,0.475069571082481
John Jarvis,04202 Clark Cliff,South Terryland,6473,269.176.9604,Sports administrator,12,122.98,1,0,Urban,0,Web,No Offer,1.1950308854246583
Lisa Robinson,496 Hughes Street Suite 872,Davistown,96930,800-491-1541,Video editor,1,262.68,1,1,Surburban,1,Phone,Discount,0.5905486487265319
Mark Torres,01293 Johnson Course,North Debra,70246,001-829-536-7169x85510,Water engineer,3,60.59,0,1,Urban,1,Phone,No Offer,1.0692871065264526
Brian Moore,088 Rogers Stream,East Joel,29448,120.378.8963,Set designer,5,202.92,0,1,Rural,0,Phone,Discount,1.2298363859341328
Patricia Schneider,619 Melissa Loaf Suite 818,West Robert,79299,375.364.9143,"Engineer, manufacturing systems",9,458.23,0,1,Surburban,0,Web,Discount,0.7443690850444491
Shawn Scott,0849 Jackson Stravenue,East Christinetown,43752,001-086-443-5334,Banker,6,273.87,1,0,Surburban,0,Multichannel,Discount,0.6276923764229185
Victor Fisher,48309 Samuel Loaf Apt. 972,Lake Amyview,73651,+1-621-898-5117x530,Special effects artist,5,1456.75,1,1,Surburban,1,Phone,Discount,0.5146607800497937
Taylor Brown,57048 Lisa Stravenue,North Douglas,56958,745-653-5268x67070,Public librarian,6,139.25,1,0,Urban,0,Web,Discount,1.2013575370446037
Dr. Lucas Butler,4402 Cooper Stream Apt. 678,Jenniferville,63108,001-157-830-3928,"Accountant, chartered certified",2,255.6,1,0,Urban,0,Web,Buy One Get One,1.4393366784440471
Eric Wallace,633 Romero Drive Suite 357,Ronaldview,55712,495.483.0886x16386,Medical laboratory scientific officer,9,287.48,0,1,Urban,0,Phone,No Offer,1.238404067773286
John Berg,52155 Heather Brook,Smithfort,94933,(351)128-6763x3400,Advertising copywriter,3,204.69,1,0,Surburban,1,Web,Buy One Get One,0.8002489635696612
Ashley Rose,5259 Cooper Field,New Krystal,59246,+1-982-292-4862x7819,"Producer, radio",10,52.14,0,1,Rural,0,Phone,No Offer,1.8185887955009428
John Williams,18972 Tina Junctions,Mclaughlinstad,56135,821.040.6297x253,"Social research officer, government",10,42.53,0,1,Urban,0,Web,Buy One Get One,0.7403914778531937
Anthony Nicholson,333 Martinez Spur Apt. 762,New Kimberly,18378,(740)849-1530x103,"Scientist, clinical (histocompatibility and immunogenetics)",1,700.0,1,0,Rural,1,Phone,Buy One Get One,1.0166329065528512
Bryan Johnson,55402 Robert Fields,Mitchellchester,9390,(332)483-8164,Community pharmacist,10,828.84,0,1,Urban,1,Phone,Buy One Get One,0.6377831364164446
Rebekah Wilson,8750 Gina Union Apt. 781,Lake Morganbury,96031,+1-258-123-2539x53121,"Engineer, maintenance (IT)",3,31.96,0,1,Rural,0,Web,No Offer,0.9063575766614432
Barry Henderson,0344 Brian Village Suite 513,North Shannon,59637,3319113541,Magazine features editor,3,133.95,0,1,Surburban,0,Phone,Buy One Get One,0.9107091573675052
Jessica Guzman,89810 Anna Prairie,Markfort,79625,070-494-2423,Television camera operator,2,323.28,0,1,Urban,0,Phone,Discount,1.3102992906199715
Erin Jones,91118 Garcia Circles,North Michaelport,98428,105-822-1188x25818,Charity officer,1,65.84,1,0,Surburban,1,Phone,Discount,0.9259569018756544
Kathleen Ford,44817 Lyons Radial Apt. 593,Port David,4682,941.087.3812x4292,Telecommunications researcher,2,801.37,0,1,Urban,1,Multichannel,No Offer,0.8394868455439403
Bethany Cole,79203 Nathan Plaza,Port Shari,66738,810-423-3713x26839,Theatre director,1,29.99,1,0,Surburban,1,Web,Discount,1.322762772802931
Daniel Austin,67810 Cruz Keys,North Keithhaven,13752,+1-626-160-7488,Research scientist (physical sciences),7,67.88,1,0,Surburban,0,Phone,Buy One Get One,0.6331675438824782
Michael Sullivan,52171 Elizabeth Lodge Suite 409,Karlashire,77632,229-870-5459x95606,Transport planner,9,131.67,0,1,Urban,1,Phone,Buy One Get One,0.7572853348673109
Kevin Scott,02965 Morse Crossing Suite 209,Davisside,38118,+1-774-495-2513x455,"Therapist, nutritional",4,100.75,1,0,Surburban,0,Phone,No Offer,0.677687268056981
Eric Green,303 Smith Courts Apt. 035,Baxterton,58565,818.136.6130x229,Theatre director,10,606.05,1,1,Surburban,1,Multichannel,No Offer,1.1624013507996267
