name,street_address,city,postcode,phone_number,job,recency,history,used_discount,used_bogo,zip_code,is_referral,channel,offer,score
Lori Fowler,6764 John Shores Apt. 526,Grimesstad,57064,+1-106-551-7477,Corporate treasurer,3,34.41,0,1,Urban,1,Web,Discount,1.7274602748528105
Joel Mason,921 Melissa Forge,Johnsonchester,2385,+1-268-176-3834x609,Graphic designer,8,312.8,1,0,Urban,0,Web,Discount,1.137999853028108
Kimberly Arnold,79650 Clark Cliff Suite 301,Barnettchester,45042,(260)364-0177,Physiotherapist,6,93.61,1,0,Surburban,0,Web,No Offer,0.8049238294756638
Samuel Green,7283 Alexander Spring,Masonmouth,25455,+1-530-555-8987,"Surveyor, minerals",10,53.39,1,0,Rural,0,Web,No Offer,1.5168982499967898
Kelly Nelson,845 Wagner Brooks Apt. 014,West Scott,70431,021.764.1321,Dance movement psychotherapist,2,651.03,0,1,Surburban,1,Multichannel,Discount,2.240551901791952
Monica Davis,52942 Stephen Walks,Jamesfort,94822,+1-042-018-1135x8034,Museum/gallery curator,3,161.48,1,0,Urban,0,Phone,Buy One Get One,0.6669593219283823
Ryan Hughes,2945 Joseph Route Suite 389,Port Lauren,27003,001-737-478-2839x17212,Customer service manager,9,1143.28,1,1,Surburban,1,Multichannel,No Offer,1.8264837386712318
Anthony Stephenson,12748 Ruiz Lodge,Destinyside,17929,001-628-354-5737x041,Landscape architect,6,340.04,0,1,Urban,0,Phone,Discount,1.1525723441347142
Luis Roberts,1720 John Drive Suite 700,Rickyview,86291,(802)024-1857,"Designer, blown glass/stained glass",11,143.88,0,1,Surburban,1,Phone,Discount,1.0686271193136725
Chelsea Horton,02713 Ramos Port,Lake Kenneth,1902,001-178-165-9705x1500,Higher education careers adviser,8,446.99,1,0,Surburban,1,Phone,Buy One Get One,0.9392811048901959
Joshua Wiggins,2392 Christopher Pines Apt. 263,Zacharytown,24422,189-298-5752x3407,"Programmer, applications",6,87.19,1,0,Urban,0,Web,Discount,1.1227062774085539
Crystal Thomas,39235 Williams Wells Apt. 985,Webertown,40448,(513)078-2382x04000,"Education officer, environmental",10,134.82,1,0,Rural,0,Phone,Discount,0.5941503247239195
Ellen Armstrong,810 Bray Manors,New Robert,698,996-978-9334x1586,"Surveyor, insurance",9,288.54,1,0,Rural,0,Web,Discount,0.8148935646483596
Tim Vasquez,925 Nicholas Prairie,South Stephanie,95172,4669274588,Logistics and distribution manager,7,210.16,1,0,Rural,0,Web,No Offer,0.6860351225741541
Mathew Garcia,852 Marissa Locks Suite 244,Lake Jenny,93876,843.102.5201,"Surveyor, building",10,197.64,0,1,Surburban,1,Phone,Discount,0.6403320549905461
Caleb Manning,27320 Gerald Path Suite 970,South Dawn,1370,878.327.1544x3872,Fisheries officer,9,29.99,0,1,Urban,1,Web,Buy One Get One,0.8236500899057929
Haley Carpenter,022 Sanders Village Suite 573,Deannastad,88254,+1-197-942-5354,Health service manager,7,29.99,0,1,Urban,1,Phone,Discount,1.1236519454507228
Derek Perez,75841 Kane Estate Suite 649,North Melissaville,13216,+1-911-458-1878x819,Systems analyst,9,119.02,0,1,Surburban,0,Web,Discount,0.9589450167552941
David Maldonado,014 Foster Course,Juliatown,84777,109.844.9333x2723,Aid worker,5,67.49,0,1,Rural,0,Phone,No Offer,1.5519996012710413
Angela Lynch,2860 Warner Fork Suite 609,Brianaville,49766,+1-756-215-8404x8990,Web designer,8,425.07,0,1,Urban,0,Multichannel,Buy One Get One,0.09786013803479564
Ian Castaneda,85628 Walls Mews Suite 673,Kylefurt,57415,+1-455-885-1557x47746,Freight forwarder,1,611.51,1,0,Urban,1,Phone,Discount,0.31649592187523057
Erika Hunt,99563 Joyce Inlet,Millerberg,90194,8066359285,Trade union research officer,4,92.17,1,0,Surburban,1,Phone,Buy One Get One,0.7748614706553054
Brittney Gray,22894 Meghan Brook,New Lindaside,47458,274.336.7781,Further education lecturer,4,157.69,0,1,Surburban,1,Phone,Discount,0.8877181973537785
Melissa Fox,11199 Daniel Cove,Jacobview,72271,001-422-457-4164,"Engineer, biomedical",7,297.66,0,1,Surburban,1,Phone,No Offer,0.8622880779602182
Benjamin Williams,9182 Sherman Pass Apt. 521,Crosbyville,81350,001-597-030-8783x85395,Graphic designer,1,29.99,1,0,Urban,1,Phone,Discount,0.8359476744312182
Mark Nolan,525 Arias Port Apt. 559,Amandaton,19737,001-972-958-2480x24142,Musician,9,29.99,0,1,Rural,0,Phone,Discount,1.0880320171027298
Kimberly Collins,524 Chelsey Trail,South Linda,30908,985.562.7523,"Nurse, learning disability",10,158.96,0,1,Surburban,0,Phone,No Offer,1.147450209050519
Ashley Anderson,75637 Hill Station,Gregborough,25088,001-664-848-4536x3080,"Engineer, land",10,43.35,1,0,Surburban,0,Phone,Discount,0.4792279293072461
Robin Carson,5088 Katherine Route,Amandatown,31620,001-756-418-3733x4564,Careers information officer,4,576.11,1,1,Surburban,1,Web,Discount,1.6832010783153102
James Sweeney,40026 Carlson Hill Apt. 832,South Lisa,63047,001-036-216-8507x098,Physiological scientist,4,101.45,1,0,Surburban,1,Web,Buy One Get One,0.3438477309947533
Robert Turner,87490 Barnett Expressway Suite 729,North Frederickfort,90961,596-875-8343,Broadcast engineer,5,152.51,1,0,Urban,0,Web,Discount,1.0225674017575035
Olivia Roberson,7403 Turner Knolls,Lake Susanville,40188,(110)746-4506x7585,Sport and exercise psychologist,3,32.77,0,1,Surburban,1,Web,No Offer,0.9466057637679486
Christopher Thomas,163 Williams Spurs Apt. 480,Clarkbury,73142,0716931397,Air traffic controller,10,273.39,0,1,Rural,1,Phone,No Offer,1.2971031355591187
Melvin Ramirez,5267 Wayne Hills,East Shannon,79599,001-752-977-5586x2336,"Runner, broadcasting/film/video",11,159.65,0,1,Rural,1,Web,Discount,0.6318917230924996
Peggy Smith,03481 Cox Crossing,Weekston,3563,529-949-8599x0800,Art gallery manager,10,38.53,1,0,Urban,1,Phone,Buy One Get One,2.31541536501566
Carrie Larsen,9075 Alicia Extensions Apt. 884,Port Sandra,46981,722-734-3347x40451,Chief Technology Officer,10,300.41,0,1,Urban,0,Web,Discount,0.5248004363777372
James Cole,39758 Bobby Causeway Suite 513,Murphyfort,17287,438.135.3638,Office manager,9,172.17,1,0,Urban,1,Phone,Buy One Get One,1.1554052068949252
Laura May,4956 Tony Valleys Apt. 726,North Kevinstad,17741,(645)009-7688x97624,Physiological scientist,10,290.62,1,0,Surburban,0,Web,Buy One Get One,2.2042391935054457
Carlos Duke,939 Margaret Prairie Suite 986,Paulafurt,98852,806-325-0625,Chartered certified accountant,9,40.16,1,0,Urban,1,Phone,Buy One Get One,0.17337897240877187
Adam Clark,673 Samuel Rapid,Robertsport,19179,(919)194-9736x06613,Risk manager,1,29.99,1,0,Surburban,0,Phone,Discount,1.251071761309925
Amy Garcia,238 Paul Grove Apt. 938,Alanview,18964,464.274.3842x288,Tour manager,2,230.09,0,1,Urban,1,Phone,No Offer,0.7485736413112651
Emily Shepard,24120 Watts Hills Suite 940,East Tammyborough,72269,+1-577-206-8026x905,Cytogeneticist,9,623.13,1,1,Rural,1,Web,No Offer,0.600545973319365
Anthony Johnson,33737 Anne Lights,Seanfurt,2535,797.241.0115,Database administrator,4,99.18,1,0,Urban,1,Web,Discount,1.3720998456062767
Jeremiah Simmons,983 Scott Dam Apt. 756,South Cindy,18533,649.745.1177x898,"Engineer, manufacturing systems",2,296.19,0,1,Urban,0,Multichannel,Discount,1.5257652045861871
Jordan Silva,5053 Mary Trail Apt. 483,Port Brandon,6431,887-061-3719x06257,Comptroller,2,612.97,1,1,Urban,1,Multichannel,Buy One Get One,1.1361993951592952
Rebecca Skinner,16177 Robert Park Suite 196,Port Jeremybury,24412,5653924476,"Psychologist, clinical",9,144.47,0,1,Surburban,1,Web,Buy One Get One,0.35490800607192696
Ashley White,895 Marcus Passage Suite 956,Jacksonberg,84059,(286)335-8342x93486,Higher education lecturer,6,306.4,0,1,Surburban,1,Phone,No Offer,0.4974480687869639
Stephanie Davis,8761 Oconnor Locks Suite 672,Robertville,97038,+1-888-886-7907x9150,"Surveyor, insurance",1,147.37,1,0,Surburban,1,Phone,Buy One Get One,0.9424560526251397
Justin Burton,5596 Jennifer Skyway,New Sethtown,5798,766-095-6186,"Engineer, petroleum",6,64.73,1,0,Surburban,1,Phone,Buy One Get One,0.8174886689863197
Stephanie Anderson,71127 Hartman Springs,South Ronald,50142,(232)432-4498,Counsellor,7,167.0,1,0,Urban,0,Phone,No Offer,1.3699111477984918
Michael Johnson,920 Amanda Estates,Williefort,38976,001-224-706-3312,"Engineer, energy",12,314.15,0,1,Surburban,0,Phone,Buy One Get One,1.931105031844171
Jennifer Thompson,6538 Hammond Estates Apt. 885,Powellchester,41520,+1-857-602-8807x88396,"Engineer, site",12,46.82,1,0,Rural,0,Web,No Offer,1.2277774158738155
Derrick Guzman,92049 Thompson Extension,Thompsonmouth,27744,+1-039-077-6232x18469,Herpetologist,4,171.02,0,1,Urban,1,Phone,Buy One Get One,1.233633212081977
Robert Espinoza,18819 Nguyen Terrace,New Johnborough,46663,229-983-1734x512,Logistics and distribution manager,2,50.13,1,0,Surburban,0,Web,Buy One Get One,1.9741592429043784
Christine Thomas,18614 Phillips Meadows Suite 236,East Jordan,9212,189-678-4668,Corporate treasurer,2,38.33,1,0,Surburban,0,Web,Discount,0.6064408843988673
James Barton,08567 Melissa Plain Apt. 965,Trevorfort,8422,(761)833-3242x962,Insurance claims handler,3,91.1,1,0,Urban,0,Web,Discount,2.2664352308472537
Jonathan Allen,46678 Kristin Shores Apt. 611,Brianafort,53556,258.476.8919,IT trainer,4,423.67,1,0,Urban,0,Multichannel,No Offer,0.8840922524722388
Molly Washington,743 George Junction Apt. 144,Lake Greg,94438,+1-277-266-0826x80526,Rural practice surveyor,6,282.31,1,0,Surburban,0,Phone,Discount,0.3084442935928209
Craig Brown,900 Clark Lock Suite 483,Raymondside,69659,231.924.9616x025,Volunteer coordinator,5,184.1,0,1,Rural,0,Phone,Discount,1.631019020010474
Christopher Lewis,665 Dougherty Mill,New Charlesmouth,87510,0670672038,"Pharmacist, hospital",10,380.72,0,1,Surburban,0,Web,Discount,2.350266042913274
Ronald Weeks,24428 Jacqueline Vista,Woodchester,49113,(717)542-8517x33942,Trading standards officer,10,116.99,1,0,Urban,1,Web,Buy One Get One,0.5804959871896473
Jonathan Brown,83376 Jefferson Fields,Chrisview,86634,(316)819-6427x62209,Holiday representative,2,472.16,0,1,Surburban,0,Multichannel,Buy One Get One,1.884561127219472
Samuel Henry,9476 Steve Village Suite 514,Lake Alexandra,57149,4457530197,Human resources officer,2,29.99,1,0,Urban,1,Web,No Offer,0.7916489865177072
David Burton,24691 Patrick Islands,Dennisbury,65795,(466)314-6839x681,Camera operator,10,29.99,1,0,Urban,1,Web,No Offer,0.6827690790518073
Brandon Fleming,9887 Walker Knoll,Lake Elizabeth,6331,001-756-806-0663x8893,Advice worker,11,91.86,1,0,Surburban,0,Phone,Discount,-0.26709180970700186
Rachel Cantrell,365 Krueger Rest,Jimmybury,83961,646-823-7682x673,Quantity surveyor,10,454.64,1,0,Urban,0,Multichannel,Discount,1.7550217597685691
Ethan Garcia,4600 Wilson Street Suite 896,New Samantha,79847,298.308.6414,IT technical support officer,3,508.1,0,1,Urban,1,Web,Discount,1.0771969985846366
Kevin Pearson,790 Morrison Falls,Port Jimmymouth,59909,084.306.2404x3037,"Horticulturist, commercial",4,746.26,1,0,Surburban,1,Phone,Discount,1.2562896473722416
Caroline Miller,115 Jason Prairie Suite 966,Port Christophershire,69420,(116)149-6879,Artist,8,120.3,1,0,Surburban,0,Phone,No Offer,0.8543630457868685
Bryan Taylor DVM,3435 Powell Route,West Mary,83803,001-962-250-7620x7003,Naval architect,1,305.9,0,1,Surburban,0,Phone,No Offer,0.8104928322372197
Paula Hunter,924 Meagan Rue Suite 279,Port Briannaland,89642,(605)009-5921,"Scientist, research (medical)",4,1466.51,1,0,Urban,1,Multichannel,Buy One Get One,1.3247163957758197
Jose King,2677 Kelley Circle Suite 012,Elizabethborough,59965,334-557-1641x32229,Actuary,2,1344.72,1,0,Rural,1,Phone,Discount,0.8281141487606491
Henry Olson,48496 Smith Mountains,Kelseyfurt,95238,+1-753-972-8414,"Designer, jewellery",5,29.99,0,1,Urban,0,Web,Discount,1.0384651880410454
Jessica Palmer,303 Cummings Center Suite 543,Sandraland,36832,795.192.8412,Historic buildings inspector/conservation officer,2,614.19,1,1,Surburban,1,Phone,Discount,1.9463237886908389
Walter Alexander,262 Smith Brook,Skinnerstad,98543,001-871-012-3689,"Engineer, maintenance (IT)",9,98.88,0,1,Rural,0,Phone,Discount,0.6808998282579483
Samantha Novak,6366 Joshua Locks Suite 736,New Ashley,10574,001-948-865-3019x99505,Sales promotion account executive,2,29.99,1,0,Urban,0,Phone,Discount,1.394650529714994
Sheryl Edwards,50501 Shawn Parkway Suite 809,Rebeccafurt,65429,+1-796-632-5830x048,Health and safety inspector,5,262.75,0,1,Surburban,0,Web,Buy One Get One,1.2617962348463885
James Young,90032 Stout Throughway Suite 022,Kochville,48951,716.436.4982x164,"Surveyor, commercial/residential",10,170.51,0,1,Rural,0,Phone,Buy One Get One,0.9865359486856948
Thomas Graham,248 Brooks Points,Port Jesse,99780,+1-593-613-1366,Transport planner,2,38.34,1,0,Urban,0,Web,Buy One Get One,1.1745837331987972
Amanda Perez,271 Michelle Viaduct,Carlyton,57364,5618307795,Adult guidance worker,7,225.92,0,1,Urban,1,Web,Buy One Get One,1.472543844584561
Amy Thomas,981 Martinez Loop Apt. 468,North Sherribury,4973,(837)424-3551x0778,"Exhibitions officer, museum/gallery",6,494.34,0,1,Urban,0,Phone,Buy One Get One,1.1017181868277914
Donna Espinoza,94318 Thomas Circles,Johnstonland,39906,793.984.7338x502,Health promotion specialist,2,210.37,0,1,Urban,0,Web,No Offer,0.7569675890180212
Francisco Cox,72000 Lee Parks Suite 982,Smithshire,94780,325.186.7473x918,Research scientist (maths),5,29.99,0,1,Surburban,0,Phone,No Offer,0.940883123220468
Brett Mcclain,1898 William Springs Apt. 655,Port Brianshire,35320,517.613.6429x14591,"Development worker, community",1,49.5,1,0,Surburban,1,Web,Buy One Get One,1.0997809411690247
Kevin Ponce,13485 Burton Mission,East James,1127,(202)350-2337,Manufacturing engineer,11,804.05,1,0,Rural,1,Multichannel,No Offer,1.8966912525136523
Angela Ingram,5252 Dennis Glen Suite 962,Collinsland,3819,248.252.6296x3201,Conference centre manager,12,223.59,0,1,Surburban,1,Phone,Buy One Get One,0.2117353156711621
Nicole Crawford,88724 Higgins Plains,Lake Carolinefort,44434,495.547.6398x180,Osteopath,8,396.26,1,0,Urban,0,Phone,Buy One Get One,1.6961454542241419
Laurie Henry,248 Fisher Keys,Allenstad,17004,+1-016-766-8234,Chartered management accountant,1,281.98,1,1,Surburban,1,Web,Discount,1.7735005463471194
Lauren Lane,80071 Lucas Extension,Clarkborough,86562,501.158.1194x9334,"Engineer, manufacturing systems",2,122.4,0,1,Surburban,1,Phone,No Offer,1.2522042343776003
James Moore,8174 Krystal Court Suite 672,New Timothyton,62648,001-726-122-0838,Marketing executive,2,348.39,1,0,Urban,0,Multichannel,Discount,0.9989481529675236
Mark Williamson,812 Lindsey Locks,Michaelhaven,90621,212.080.5858x75027,Architectural technologist,1,209.99,1,0,Urban,1,Multichannel,Buy One Get One,0.893826915268568
Benjamin Baker,4639 Neal Shores Suite 514,Allenton,77121,416.435.3547,"Psychologist, forensic",12,30.61,0,1,Surburban,0,Web,No Offer,1.259497681948104
Jessica Mcconnell,19754 Stephen Green Suite 196,Amyville,24550,750.183.6686,"Surveyor, land/geomatics",4,387.32,1,0,Surburban,0,Multichannel,No Offer,2.46487462306964
Amber Bernard,326 James Expressway,Wangfurt,84594,(716)805-7012x6912,"Therapist, occupational",3,146.55,1,0,Urban,1,Phone,Discount,0.9289326069310956
Kayla Mcdaniel,113 Walls Summit,Lake Douglasmouth,57002,917.908.3335,Minerals surveyor,6,196.94,0,1,Surburban,1,Phone,Discount,0.5039190467807169
Bryan Garcia,763 Wilkinson Groves,East Ryan,27323,657-948-5543x2072,Mining engineer,2,148.83,1,0,Urban,0,Phone,No Offer,0.4040063146683942
Jonathan Rivera,2394 Kimberly Heights,South Elizabethbury,611,001-935-911-0345x792,Farm manager,9,157.76,0,1,Rural,0,Web,No Offer,0.8530742359324734
Jeffrey Welch,306 Harrison View Suite 927,Laurieville,33077,487.616.1056x42985,"Horticulturist, amenity",4,41.54,0,1,Urban,0,Web,No Offer,2.181510816149121
Rita Carey,40318 Paul Bridge Suite 363,South Mario,27081,691-749-6510,"Chemist, analytical",8,29.99,1,0,Urban,1,Web,Buy One Get One,1.0875116515348688
Michelle Peterson,3893 Matthew Lake Suite 196,Robertberg,91120,756-806-1527x1054,Copy,2,130.41,1,0,Surburban,0,Web,Discount,0.33932579069224145
John Patrick,735 Myers Route Apt. 309,New Carl,99827,018.264.2235x185,Product manager,8,399.59,0,1,Urban,0,Phone,Buy One Get One,0.6882997245201564
Erika Thompson,777 Brown Cove,Dominiquetown,85228,892-957-8416x984,Writer,2,261.18,0,1,Urban,0,Phone,Discount,0.9105452748712048
Jose Zimmerman,872 Brown Orchard Suite 219,Whitneyland,32960,001-047-634-0419x4051,Agricultural engineer,10,143.17,1,0,Surburban,1,Phone,Discount,0.8376871719186716
Crystal Garza,426 Howard Turnpike Suite 140,Jenniferport,58848,001-973-337-5070x908,Risk analyst,1,168.59,1,0,Surburban,1,Web,Discount,0.16099603710223231
Patrick Sherman,2448 Hughes Drive,Bakermouth,1336,952.328.0302x283,Solicitor,1,445.54,0,1,Urban,0,Multichannel,No Offer,1.0539637127927537
William Patel,8096 Rachel Divide,Kimberlychester,75482,136-266-9047,"Lecturer, higher education",3,339.99,0,1,Surburban,0,Phone,Buy One Get One,1.1558962669955055
Rachel Allen,31206 Stewart Keys,Aguilarton,66904,(901)432-1088x1853,Seismic interpreter,2,77.98,0,1,Urban,1,Phone,Buy One Get One,1.0302233234484943
David Harrison,385 Kristen Shores,South Benjamin,95052,001-143-699-1920,"Radiographer, diagnostic",10,118.63,0,1,Urban,0,Web,Buy One Get One,1.178150275998987
Larry Shaw,46279 Cheryl Trafficway Apt. 186,Dianaburgh,26004,001-454-254-0694x96142,Mechanical engineer,7,200.04,1,0,Surburban,0,Web,Discount,0.875527623236202
Jessica Kelley,4723 Sherri Neck Suite 806,Lake Robin,39213,853.775.7689x92931,Human resources officer,1,29.99,1,0,Urban,0,Phone,Buy One Get One,0.9942654237566338
Kristina Smith,2396 Justin Island,West Jacob,9447,492.280.1882,Aeronautical engineer,12,71.24,0,1,Urban,1,Phone,No Offer,1.0250059135661094
Susan Campbell,718 Kayla Trail,Fullerland,85203,+1-429-790-7444x1685,Adult nurse,8,140.84,1,0,Surburban,0,Phone,Buy One Get One,0.918091650266234
Stacy Smith DVM,1967 Sims Viaduct Apt. 776,Lake Matthew,69137,0802238509,"Education officer, museum",1,459.05,0,1,Urban,0,Multichannel,No Offer,0.4579605304654129
Cassandra Shelton,04432 Travis Circles Suite 871,South Jasonside,53731,584-306-3062,Electrical engineer,6,136.72,1,0,Surburban,1,Web,No Offer,1.4473950673677498
Ann Brown,8531 Michele Forest Apt. 066,East Vincent,80719,600.633.8618x210,"Teacher, English as a foreign language",11,73.22,0,1,Urban,0,Phone,Discount,0.6946740213519613
Russell Cruz,1110 Vasquez Trail Suite 862,South Stephenland,45844,001-401-732-3343x027,Restaurant manager,2,550.88,0,1,Surburban,1,Phone,Discount,1.0988350606644488
Shawn Glenn,37251 Johnson Isle,Lake Carmen,55140,+1-059-459-2402x46851,Control and instrumentation engineer,7,42.82,1,0,Urban,0,Phone,No Offer,1.811286325533808
Jessica Gonzalez,121 Michael Wells Apt. 037,Smithfurt,39745,(915)677-9394,Careers adviser,3,80.97,0,1,Urban,0,Phone,Buy One Get One,0.9682297294567116
Christopher Miller,074 Campbell Alley Apt. 188,Kellychester,94294,(772)316-2187x0460,Private music teacher,9,251.94,0,1,Urban,0,Web,No Offer,0.7895268964970771
Nicole Soto,4699 Blake Loaf,New Desireemouth,86101,+1-193-020-0664x9693,Patent attorney,2,29.99,1,0,Rural,0,Phone,No Offer,1.4936993340771465
Mrs. Christina Horn,5047 Phillips Tunnel Suite 561,North Andrewville,46962,(257)060-8765x15446,Recruitment consultant,10,29.99,1,0,Urban,0,Web,No Offer,2.2312577800584417
Patricia Carrillo,19400 John Fort,Schultzport,83321,+1-876-686-2989x9888,Manufacturing systems engineer,10,29.99,0,1,Urban,0,Web,No Offer,0.6618641816845292
Courtney Lee,8367 Howell Lane Suite 020,West Amanda,68577,679.522.4511x982,Rural practice surveyor,1,317.73,1,0,Urban,0,Multichannel,Discount,1.2138051353897128
Kristin Long,27001 Smith Center,Wellsstad,73190,(609)224-8019x42692,Recruitment consultant,6,146.28,0,1,Surburban,1,Phone,Buy One Get One,1.3792024843732622
Miranda Bates,74330 Dennis Fort,South Richard,18155,449.401.6005x362,"Nurse, adult",3,29.99,1,0,Surburban,0,Web,No Offer,1.0296549143187608
Mark Cooper,1577 Bennett Gardens Suite 388,Thomasbury,86223,226.976.9224x34860,Industrial buyer,11,185.59,0,1,Surburban,1,Phone,Discount,1.1033150163629557
Andrea Dixon,89001 Douglas Trail Apt. 287,Port Jessica,32409,(798)723-1660x398,Patent examiner,12,29.99,1,0,Surburban,1,Web,Buy One Get One,1.2321212194179445
Shirley Nicholson,1037 Dana Meadow,Port Joseph,92856,296.284.8359,Ergonomist,5,385.86,1,1,Urban,1,Web,Discount,1.3691892807478054
Jill Davenport,1072 James Camp Suite 456,Livingstonberg,53240,543-388-3072,Health physicist,3,34.64,0,1,Urban,1,Phone,Buy One Get One,0.4014211665481978
Christine Williams,348 Michael Forks Suite 156,North Cheryl,43244,(440)830-6179x4269,Public affairs consultant,1,660.87,0,1,Surburban,1,Web,Discount,2.1820756966876886
Allison Baker,600 Green Field,Nelsonport,49569,546.355.7315x238,Immigration officer,10,29.99,0,1,Surburban,0,Phone,Discount,1.0086426815984793
Victoria Mullins,3835 Marco Plains,Jasonview,96621,122-920-7296x088,Hotel manager,4,407.48,1,1,Surburban,0,Web,Discount,1.1627478871573198
Francisco Huber,64740 Chad Harbor,North Virginiaborough,76649,062-817-7928,Sports administrator,8,58.87,0,1,Surburban,1,Web,Buy One Get One,1.231264437848116
Courtney Park DVM,856 Laura Way,East Allisonville,83015,001-749-086-6064,Equality and diversity officer,1,29.99,1,0,Surburban,1,Web,Buy One Get One,1.3870313955552611
Carrie Watson,4330 Tina Mall Suite 826,North Francis,71671,353-776-7042x60043,"Surveyor, building control",9,261.28,1,0,Surburban,0,Phone,Discount,0.789663641351767
Michelle Andrade,7811 Santiago Curve,Cassandrastad,60647,592.963.6308,Geographical information systems officer,4,46.59,1,0,Urban,1,Phone,Discount,1.3227367426345795
Keith Newman,37290 Monica Course Apt. 280,Port Shawnchester,42779,+1-635-387-8175,Restaurant manager,10,29.99,0,1,Urban,0,Web,Buy One Get One,1.1550534303620374
Donald Schroeder,18419 Natasha Lane,Farrellmouth,18352,409.302.2376x194,Fast food restaurant manager,4,29.99,0,1,Urban,1,Phone,Discount,1.1879243956142882
Christopher Carrillo,61765 Jonathan Centers,West Davidborough,50929,637.294.7447x7752,"Presenter, broadcasting",4,199.1,1,0,Rural,1,Phone,Discount,1.338376433489344
Mr. Dennis Patel MD,8704 James Divide Apt. 778,East Jose,18736,332-095-4755x01417,"Conservator, furniture",5,201.38,1,0,Urban,1,Multichannel,No Offer,0.7611989949478791
Alexis Spence,926 Sullivan Tunnel Apt. 659,West Zachary,66298,+1-856-021-7195,Banker,5,447.09,1,1,Urban,0,Multichannel,Buy One Get One,1.7221097761738915
Noah Williams,9358 Jennifer Place,Lake Stephanieton,23555,(341)221-2884x113,Medical physicist,1,563.61,0,1,Surburban,1,Phone,No Offer,1.019375507820743
Gina Lewis,74843 Baird Knoll,Wilsonstad,5163,+1-618-628-0400x770,Mudlogger,8,175.27,0,1,Surburban,0,Web,No Offer,1.0225781808824623
Vanessa Alexander,385 Larson Lights,West Williamland,18537,001-663-826-4948,Physiological scientist,10,117.53,1,0,Surburban,0,Web,No Offer,0.712228672105218
Christopher Alvarez,265 David Lock,West Crystal,26200,321-349-2066x5665,Environmental consultant,5,29.99,0,1,Surburban,1,Phone,Discount,0.8985306933443871
Yvette Braun,318 Amy Corners,Port Lorraineland,23645,8301935979,Software engineer,4,67.3,1,0,Urban,0,Phone,Buy One Get One,1.7110550954727255
Robert Taylor,0634 Hannah Drive,Port John,44995,001-433-395-7068,Ergonomist,7,78.23,1,0,Urban,0,Phone,No Offer,0.7653240283912114
Larry Armstrong,63675 Jerry Spurs Apt. 097,Petersberg,27505,908-283-7550,"Therapist, speech and language",8,29.99,1,0,Rural,1,Web,No Offer,1.399327325098289
Melissa Heath,2979 Wallace Wall Apt. 509,Romeroton,33672,422.952.3847x214,"Education officer, community",1,116.45,0,1,Urban,1,Phone,No Offer,2.6621373743807504
Benjamin Vargas,0839 Steele Lakes,Wongton,85137,+1-252-748-7199,Financial adviser,3,29.99,0,1,Urban,0,Web,Discount,1.4206384668285474
Alexandria Wilson,01442 Elizabeth Rue,North Kristamouth,1700,096-690-2916,"Therapist, horticultural",4,262.43,1,1,Rural,0,Web,No Offer,1.066179849750735
Gary Williams,7872 Martinez Villages,East Mitchellshire,86590,931-356-4803x731,Pathologist,10,29.99,0,1,Rural,1,Phone,Discount,0.9483311389500566
Elijah Williams,5317 Thomas Haven Apt. 488,North Michael,50897,001-187-089-5543x4250,Personal assistant,12,94.75,0,1,Urban,1,Phone,Buy One Get One,1.9158529880569404
Jeffrey Jensen,3629 Huffman Mall Apt. 377,Delacruzbury,46285,8654287631,IT sales professional,3,892.22,0,1,Surburban,1,Phone,Discount,2.3052863746000782
Jill Henderson,1291 Michelle Spring,Barbarastad,7701,3466955817,Mining engineer,7,63.49,0,1,Surburban,1,Web,Discount,1.7503777842122092
Heather Williams,744 Michaela Springs Suite 933,Hansenmouth,31281,+1-949-300-2491,"Engineer, electrical",9,241.66,1,0,Urban,1,Multichannel,No Offer,0.9482047104482232
John Fox,6298 Rebecca Center,Jamesville,91628,686.213.2025x26161,Clinical embryologist,6,53.96,0,1,Rural,1,Web,No Offer,0.7913180012576174
Crystal Banks,175 Crystal Run,Henrystad,83787,344-171-1101x2609,Broadcast journalist,1,101.44,0,1,Surburban,0,Phone,No Offer,0.395936220170394
Holly Nguyen,9190 Robert Islands Suite 189,Armstrongport,77996,(418)250-7809x472,Community pharmacist,8,29.99,1,0,Surburban,1,Phone,No Offer,1.0505922158949577
Susan Bailey,324 King Walk Suite 917,Delacruzmouth,40935,+1-056-176-2930x7325,Computer games developer,12,199.13,1,0,Surburban,0,Web,No Offer,1.104407929654678
Ray Gonzales,9297 Richard Unions,Jessicafort,28731,(719)027-2235,"Designer, furniture",6,92.07,1,0,Urban,1,Web,No Offer,1.173625153856115
Andrew Williams,81874 Stacey Via Suite 470,Mariafort,54181,084-105-4966x1201,Trade union research officer,2,189.23,1,0,Urban,0,Web,No Offer,0.642379536437027
Teresa Moore,28949 Anderson Trail Apt. 953,Florestown,21700,(290)973-9310,Academic librarian,9,145.14,0,1,Rural,1,Phone,No Offer,1.1286729983064705
Michael Boyer PhD,39042 Shannon Common Apt. 540,Matthewborough,33160,(800)963-0349x7250,"Clinical scientist, histocompatibility and immunogenetics",7,443.58,1,0,Surburban,1,Multichannel,Buy One Get One,1.1369150113126212
Austin Thomas,98167 Christopher Ridges,West Lindsey,15799,001-693-753-4952,"Designer, textile",2,152.86,1,0,Urban,0,Web,Buy One Get One,1.0060037365189525
